transaction_id,account_id,customer_id,transaction_type,amount,currency,transaction_timestamp,merchant_name,branch_code,status
TXN100319,ACC5018,CUST1018,CREDIT,27630.07,INR,2026-06-03 05:49:08,Salary Credit,PUN006,PENDING
TXN101114,ACC5000,CUST1000,CREDIT,70153.9,INR,2026-06-10 19:46:35,Fund Transfer,MUM001,SUCCESS
TXN100437,ACC5016,CUST1016,CREDIT,48818.29,INR,2026-06-04 06:51:09,Salary Credit,BLR003,FAILED
TXN100081,ACC5021,CUST1021,DEBIT,68969.64,INR,2026-06-01 19:34:01,PVR Cinemas,CHN005,SUCCESS
TXN100520,ACC5008,CUST1008,CREDIT,74258.8,INR,2026-06-05 16:56:36,Refund,DEL002,SUCCESS
TXN100242,ACC5001,CUST1001,CREDIT,76037.86,INR,2026-06-03 13:56:25,Salary Credit,HYD004,PENDING
TXN100855,ACC5029,CUST1029,DEBIT,28817.04,INR,2026-06-07 10:13:52,PVR Cinemas,CHN005,PENDING
TXN101134,ACC5004,CUST1004,DEBIT,56525.36,INR,2026-06-10 13:50:14,DMart,HYD004,SUCCESS
TXN100607,ACC5029,CUST1029,CREDIT,33518.58,INR,2026-06-05 06:42:21,Salary Credit,BLR003,SUCCESS
TXN100798,ACC5014,CUST1014,CREDIT,37747.24,INR,2026-06-07 23:36:38,Interest Credit,CHN005,FAILED
TXN100835,ACC5024,CUST1024,DEBIT,37974.3,INR,2026-06-07 15:57:32,PVR Cinemas,DEL002,SUCCESS
TXN100129,ACC5002,CUST1002,DEBIT,62419.13,INR,2026-06-02 15:59:45,Electricity Board,CHN005,SUCCESS
TXN101177,ACC5016,CUST1016,CREDIT,8429.34,INR,2026-06-10 20:32:13,Fund Transfer,BLR003,SUCCESS
TXN100145,ACC5005,CUST1005,CREDIT,22441.81,INR,2026-06-02 20:16:29,Refund,PUN006,SUCCESS
TXN101164,ACC5011,CUST1011,CREDIT,61539.11,INR,2026-06-10 05:45:01,Interest Credit,PUN006,FAILED
TXN100847,ACC5026,CUST1026,CREDIT,30025.64,INR,2026-06-07 06:45:48,Interest Credit,CHN005,PENDING
TXN100198,ACC5019,CUST1019,CREDIT,54686.27,INR,2026-06-02 22:40:26,Fund Transfer,MUM001,SUCCESS
TXN100072,ACC5018,CUST1018,DEBIT,18727.41,INR,2026-06-01 03:29:08,Uber,PUN006,SUCCESS
TXN100504,ACC5004,CUST1004,DEBIT,56430.02,INR,2026-06-05 21:06:05,Swiggy,BLR003,PENDING
TXN100067,ACC5017,CUST1017,DEBIT,6405.43,INR,2026-06-01 16:42:40,Electricity Board,BLR003,FAILED
TXN100007,ACC5001,CUST1001,CREDIT,92459.44,INR,2026-06-01 12:05:35,Salary Credit,PUN006,SUCCESS
TXN100645,ACC5008,CUST1008,CREDIT,46508.42,INR,2026-06-06 15:56:38,Interest Credit,CHN005,SUCCESS
TXN100998,ACC5001,CUST1001,DEBIT,51826.82,INR,2026-06-09 03:04:01,Reliance Digital,HYD004,SUCCESS
TXN100977,ACC5027,CUST1027,DEBIT,66590.98,INR,2026-06-08 23:26:51,Netflix,BLR003,SUCCESS
TXN100330,ACC5021,CUST1021,CREDIT,4930.55,INR,2026-06-03 11:41:42,Fund Transfer,CHN005,SUCCESS
TXN100709,ACC5022,CUST1022,DEBIT,57831.48,INR,2026-06-06 16:48:05,Amazon,BLR003,SUCCESS
TXN100923,ACC5016,CUST1016,CREDIT,39436.96,INR,2026-06-08 05:39:44,Fund Transfer,CHN005,SUCCESS
TXN100623,ACC5003,CUST1003,CREDIT,90973.51,INR,2026-06-06 00:35:55,Interest Credit,DEL002,FAILED
TXN100228,ACC5027,CUST1027,CREDIT,22781.03,INR,2026-06-02 02:23:14,Interest Credit,BLR003,SUCCESS
TXN100255,ACC5004,CUST1004,CREDIT,52474.73,INR,2026-06-03 09:57:19,Salary Credit,PUN006,SUCCESS
TXN101201,ACC5022,CUST1022,DEBIT,23344.9,INR,2026-06-10 20:40:06,IRCTC,HYD004,SUCCESS
TXN100056,ACC5014,CUST1014,DEBIT,26256.9,INR,2026-06-01 07:14:01,PVR Cinemas,DEL002,PENDING
TXN100553,ACC5015,CUST1015,DEBIT,27526.03,INR,2026-06-05 20:50:02,Flipkart,PUN006,SUCCESS
TXN100211,ACC5023,CUST1023,DEBIT,27995.26,INR,2026-06-02 09:24:26,IRCTC,PUN006,SUCCESS
TXN100900,ACC5009,CUST1009,DEBIT,53669.25,INR,2026-06-08 03:02:04,PVR Cinemas,CHN005,SUCCESS
TXN100351,ACC5025,CUST1025,CREDIT,7967.32,INR,2026-06-03 12:29:36,Fund Transfer,PUN006,SUCCESS
TXN100340,ACC5023,CUST1023,CREDIT,86904.23,INR,2026-06-03 11:20:26,Interest Credit,CHN005,SUCCESS
TXN100235,ACC5029,CUST1029,DEBIT,65506.19,INR,2026-06-02 01:40:24,Reliance Digital,BLR003,SUCCESS
TXN101123,ACC5001,CUST1001,DEBIT,31228.03,INR,2026-06-10 15:19:15,DMart,CHN005,SUCCESS
TXN100296,ACC5014,CUST1014,DEBIT,3854.87,INR,2026-06-03 16:14:40,Zomato,MUM001,SUCCESS
TXN100664,ACC5011,CUST1011,CREDIT,58322.72,INR,2026-06-06 21:25:48,Interest Credit,HYD004,SUCCESS
TXN101198,ACC5021,CUST1021,CREDIT,34659.09,INR,2026-06-10 01:56:46,Fund Transfer,MUM001,SUCCESS
TXN100534,ACC5010,CUST1010,CREDIT,68661.26,INR,2026-06-05 20:31:18,Refund,HYD004,SUCCESS
TXN101008,ACC5004,CUST1004,CREDIT,8272.43,INR,2026-06-09 15:07:24,Salary Credit,HYD004,SUCCESS
TXN101209,ACC5024,CUST1024,DEBIT,28824.81,INR,2026-06-10 13:56:39,PVR Cinemas,MUM001,FAILED
TXN100756,ACC5004,CUST1004,DEBIT,10174.67,INR,2026-06-07 09:00:19,Uber,DEL002,SUCCESS
TXN101084,ACC5022,CUST1022,DEBIT,7063.66,INR,2026-06-09 09:11:53,IRCTC,PUN006,SUCCESS
TXN100138,ACC5003,CUST1003,DEBIT,35238.32,INR,2026-06-02 08:21:39,Flipkart,HYD004,PENDING
TXN101016,ACC5006,CUST1006,CREDIT,12046.96,INR,2026-06-09 15:31:14,Salary Credit,DEL002,PENDING
TXN100848,ACC5026,CUST1026,DEBIT,57343.9,INR,2026-06-07 18:08:05,DMart,HYD004,PENDING
TXN100846,ACC5026,CUST1026,CREDIT,8638.3,INR,2026-06-07 12:11:45,Salary Credit,CHN005,FAILED
TXN100244,ACC5001,CUST1001,CREDIT,69209.19,INR,2026-06-03 02:27:38,Salary Credit,CHN005,SUCCESS
TXN100916,ACC5014,CUST1014,DEBIT,15237.95,INR,2026-06-08 10:51:53,DMart,PUN006,PENDING
TXN100658,ACC5010,CUST1010,DEBIT,50908.02,INR,2026-06-06 13:33:26,DMart,MUM001,SUCCESS
TXN100210,ACC5023,CUST1023,DEBIT,18618.39,INR,2026-06-02 14:28:33,Amazon,CHN005,FAILED
TXN101107,ACC5028,CUST1028,CREDIT,82599.76,INR,2026-06-09 23:38:46,Fund Transfer,BLR003,SUCCESS
TXN101156,ACC5009,CUST1009,CREDIT,57351.22,INR,2026-06-10 13:07:07,Salary Credit,CHN005,SUCCESS
TXN100840,ACC5025,CUST1025,CREDIT,55079.4,INR,2026-06-07 09:40:57,Salary Credit,BLR003,SUCCESS
TXN100304,ACC5015,CUST1015,CREDIT,1830.96,INR,2026-06-03 10:50:18,Refund,PUN006,FAILED
TXN100511,ACC5006,CUST1006,CREDIT,39664.81,INR,2026-06-05 04:36:37,Salary Credit,MUM001,FAILED
TXN101167,ACC5012,CUST1012,DEBIT,59017.44,INR,2026-06-10 07:53:45,BigBasket,HYD004,FAILED
TXN101040,ACC5011,CUST1011,CREDIT,49854.48,INR,2026-06-09 11:29:09,Salary Credit,DEL002,SUCCESS
TXN101101,ACC5027,CUST1027,CREDIT,44410.04,INR,2026-06-09 23:36:52,Salary Credit,BLR003,SUCCESS
TXN100082,ACC5021,CUST1021,DEBIT,48224.09,INR,2026-06-01 04:55:29,Flipkart,MUM001,SUCCESS
TXN101035,ACC5010,CUST1010,DEBIT,25296.01,INR,2026-06-09 02:36:51,ATM Withdrawal,HYD004,FAILED
TXN100250,ACC5002,CUST1002,DEBIT,11550.19,INR,2026-06-03 14:23:23,ATM Withdrawal,MUM001,SUCCESS
TXN100805,ACC5017,CUST1017,CREDIT,24132.78,INR,2026-06-07 22:41:58,Salary Credit,DEL002,PENDING
TXN101145,ACC5006,CUST1006,CREDIT,79145.64,INR,2026-06-10 09:46:27,Refund,MUM001,FAILED
TXN100317,ACC5017,CUST1017,CREDIT,68849.97,INR,2026-06-03 12:16:52,Interest Credit,PUN006,SUCCESS
TXN100884,ACC5006,CUST1006,CREDIT,61193.67,INR,2026-06-08 03:03:10,Salary Credit,HYD004,SUCCESS
TXN100632,ACC5005,CUST1005,DEBIT,55499.23,INR,2026-06-06 13:17:53,Netflix,DEL002,SUCCESS
TXN100022,ACC5004,CUST1004,CREDIT,2340.55,INR,2026-06-01 11:56:53,Fund Transfer,DEL002,SUCCESS
TXN100956,ACC5023,CUST1023,CREDIT,18299.41,INR,2026-06-08 14:05:05,Salary Credit,DEL002,SUCCESS
TXN100014,ACC5003,CUST1003,CREDIT,84102.56,INR,2026-06-01 20:29:09,Fund Transfer,DEL002,SUCCESS
TXN100722,ACC5025,CUST1025,CREDIT,18246.1,INR,2026-06-06 00:09:03,Fund Transfer,MUM001,FAILED
TXN100602,ACC5028,CUST1028,DEBIT,72187.52,INR,2026-06-05 23:32:07,Swiggy,MUM001,SUCCESS
TXN100516,ACC5006,CUST1006,DEBIT,61313.08,INR,2026-06-05 09:19:17,IRCTC,PUN006,SUCCESS
TXN100239,ACC5000,CUST1000,DEBIT,53717.58,INR,2026-06-03 14:02:18,Flipkart,MUM001,SUCCESS
TXN100656,ACC5010,CUST1010,CREDIT,57720.79,INR,2026-06-06 05:30:57,Refund,CHN005,FAILED
TXN100524,ACC5009,CUST1009,CREDIT,15952.04,INR,2026-06-05 08:47:53,Interest Credit,MUM001,PENDING
TXN100392,ACC5004,CUST1004,CREDIT,37244.98,INR,2026-06-04 22:13:13,Fund Transfer,PUN006,SUCCESS
TXN100460,ACC5023,CUST1023,DEBIT,12369.9,INR,2026-06-04 14:20:26,Flipkart,CHN005,SUCCESS
TXN100600,ACC5028,CUST1028,CREDIT,59143.08,INR,2026-06-05 14:53:14,Refund,PUN006,PENDING
TXN101070,ACC5017,CUST1017,DEBIT,16206.72,INR,2026-06-09 09:46:43,ATM Withdrawal,HYD004,SUCCESS
TXN100889,ACC5007,CUST1007,CREDIT,73562.77,INR,2026-06-08 23:15:46,Fund Transfer,CHN005,PENDING
TXN100344,ACC5024,CUST1024,DEBIT,59633.41,INR,2026-06-03 05:08:46,Netflix,HYD004,FAILED
TXN101220,ACC5027,CUST1027,DEBIT,47925.59,INR,2026-06-10 22:14:29,Amazon,DEL002,FAILED
TXN100494,ACC5002,CUST1002,DEBIT,25668.52,INR,2026-06-05 12:10:46,Flipkart,CHN005,SUCCESS
TXN101112,ACC5029,CUST1029,DEBIT,55421.65,INR,2026-06-09 14:31:30,Swiggy,HYD004,SUCCESS
TXN101032,ACC5009,CUST1009,CREDIT,48011.63,INR,2026-06-09 21:21:10,Fund Transfer,BLR003,FAILED
TXN100705,ACC5021,CUST1021,DEBIT,17154.93,INR,2026-06-06 10:41:18,IRCTC,BLR003,PENDING
TXN100890,ACC5007,CUST1007,DEBIT,25338.62,INR,2026-06-08 22:11:20,Uber,MUM001,FAILED
TXN100989,ACC5029,CUST1029,DEBIT,21910.22,INR,2026-06-08 20:59:04,BigBasket,DEL002,FAILED
TXN100341,ACC5023,CUST1023,DEBIT,10986.91,INR,2026-06-03 08:35:59,Netflix,CHN005,FAILED
TXN100137,ACC5003,CUST1003,DEBIT,7523.39,INR,2026-06-02 14:00:46,PVR Cinemas,HYD004,SUCCESS
TXN100711,ACC5022,CUST1022,CREDIT,59702.42,INR,2026-06-06 04:33:53,Fund Transfer,MUM001,SUCCESS
TXN100695,ACC5018,CUST1018,CREDIT,54498.22,INR,2026-06-06 18:43:14,Refund,PUN006,SUCCESS
TXN100398,ACC5006,CUST1006,CREDIT,18053.72,INR,2026-06-04 20:34:44,Fund Transfer,DEL002,PENDING
TXN100893,ACC5008,CUST1008,DEBIT,49262.58,INR,2026-06-08 06:38:40,ATM Withdrawal,PUN006,SUCCESS
TXN100647,ACC5008,CUST1008,DEBIT,11843.93,INR,2026-06-06 19:45:52,Swiggy,PUN006,SUCCESS
TXN100333,ACC5022,CUST1022,CREDIT,53163.6,INR,2026-06-03 04:24:15,Fund Transfer,DEL002,SUCCESS
TXN100615,ACC5001,CUST1001,DEBIT,62164.71,INR,2026-06-06 23:49:27,Uber,MUM001,PENDING
TXN100974,ACC5026,CUST1026,DEBIT,29612.05,INR,2026-06-08 15:20:38,Uber,CHN005,FAILED
TXN100258,ACC5005,CUST1005,DEBIT,23231.34,INR,2026-06-03 22:46:30,Flipkart,HYD004,FAILED
TXN101109,ACC5029,CUST1029,DEBIT,52217.63,INR,2026-06-09 06:54:01,Amazon,HYD004,SUCCESS
TXN100975,ACC5026,CUST1026,DEBIT,27111.81,INR,2026-06-08 04:45:54,Electricity Board,BLR003,SUCCESS
TXN101203,ACC5023,CUST1023,CREDIT,91106.85,INR,2026-06-10 01:52:21,Refund,DEL002,FAILED
TXN100730,ACC5028,CUST1028,DEBIT,36118.16,INR,2026-06-06 09:12:23,BigBasket,PUN006,SUCCESS
TXN100105,ACC5026,CUST1026,DEBIT,40083.42,INR,2026-06-01 08:02:03,Netflix,BLR003,FAILED
TXN100512,ACC5006,CUST1006,DEBIT,58476.88,INR,2026-06-05 09:55:34,ATM Withdrawal,HYD004,SUCCESS
TXN101088,ACC5023,CUST1023,DEBIT,62310.91,INR,2026-06-09 21:30:29,PVR Cinemas,BLR003,PENDING
TXN100309,ACC5016,CUST1016,CREDIT,15593.24,INR,2026-06-03 21:32:59,Interest Credit,BLR003,PENDING
TXN100421,ACC5012,CUST1012,CREDIT,41062.32,INR,2026-06-04 02:45:06,Refund,DEL002,SUCCESS
TXN100224,ACC5026,CUST1026,CREDIT,77696.22,INR,2026-06-02 19:08:55,Refund,MUM001,SUCCESS
TXN101169,ACC5013,CUST1013,CREDIT,39711.49,INR,2026-06-10 16:20:24,Refund,MUM001,SUCCESS
TXN100970,ACC5026,CUST1026,CREDIT,65624.39,INR,2026-06-08 23:30:57,Interest Credit,DEL002,SUCCESS
TXN100946,ACC5020,CUST1020,CREDIT,83111.81,INR,2026-06-08 12:11:50,Refund,PUN006,SUCCESS
TXN100639,ACC5007,CUST1007,DEBIT,38584.54,INR,2026-06-06 14:10:11,DMart,CHN005,FAILED
TXN100666,ACC5012,CUST1012,CREDIT,81297.4,INR,2026-06-06 21:07:47,Refund,HYD004,SUCCESS
TXN100894,ACC5008,CUST1008,DEBIT,64240.24,INR,2026-06-08 04:24:42,Flipkart,CHN005,PENDING
TXN101072,ACC5018,CUST1018,CREDIT,8602.3,INR,2026-06-09 15:08:55,Fund Transfer,PUN006,SUCCESS
TXN100068,ACC5017,CUST1017,DEBIT,17653.4,INR,2026-06-01 09:14:51,DMart,DEL002,SUCCESS
TXN100825,ACC5021,CUST1021,DEBIT,48064.34,INR,2026-06-07 22:18:16,Amazon,BLR003,SUCCESS
TXN100470,ACC5026,CUST1026,DEBIT,22168.13,INR,2026-06-04 13:56:35,Electricity Board,MUM001,SUCCESS
TXN100218,ACC5025,CUST1025,DEBIT,11663.14,INR,2026-06-02 09:54:50,Swiggy,CHN005,SUCCESS
TXN100399,ACC5006,CUST1006,DEBIT,21698.17,INR,2026-06-04 05:20:53,PVR Cinemas,CHN005,SUCCESS
TXN100013,ACC5003,CUST1003,CREDIT,6754.82,INR,2026-06-01 18:56:45,Interest Credit,DEL002,SUCCESS
TXN100324,ACC5020,CUST1020,DEBIT,57423.47,INR,2026-06-03 01:51:42,Netflix,CHN005,SUCCESS
TXN101048,ACC5013,CUST1013,DEBIT,49833.07,INR,2026-06-09 18:49:59,Uber,BLR003,FAILED
TXN100412,ACC5010,CUST1010,CREDIT,13935.22,INR,2026-06-04 20:17:40,Fund Transfer,HYD004,SUCCESS
TXN101026,ACC5008,CUST1008,DEBIT,62778.21,INR,2026-06-09 11:51:47,Swiggy,MUM001,FAILED
TXN100178,ACC5013,CUST1013,CREDIT,75447.58,INR,2026-06-02 03:54:41,Salary Credit,CHN005,PENDING
TXN100332,ACC5021,CUST1021,DEBIT,22590.19,INR,2026-06-03 22:09:51,Zomato,MUM001,SUCCESS
TXN100366,ACC5029,CUST1029,CREDIT,2981.75,INR,2026-06-03 11:35:05,Salary Credit,CHN005,FAILED
TXN100109,ACC5028,CUST1028,CREDIT,94425.26,INR,2026-06-01 03:35:48,Salary Credit,CHN005,SUCCESS
TXN100219,ACC5025,CUST1025,DEBIT,25290.49,INR,2026-06-02 19:08:38,Electricity Board,DEL002,SUCCESS
TXN100238,ACC5029,CUST1029,CREDIT,78971.26,INR,2026-06-02 21:29:44,Refund,PUN006,SUCCESS
TXN100124,ACC5001,CUST1001,DEBIT,18967.29,INR,2026-06-02 03:49:25,IRCTC,MUM001,FAILED
TXN100439,ACC5017,CUST1017,DEBIT,8743.19,INR,2026-06-04 19:38:03,Reliance Digital,PUN006,SUCCESS
TXN100405,ACC5009,CUST1009,DEBIT,7726.11,INR,2026-06-04 20:48:15,Reliance Digital,MUM001,SUCCESS
TXN100555,ACC5016,CUST1016,DEBIT,33351.36,INR,2026-06-05 03:35:16,Reliance Digital,PUN006,SUCCESS
TXN100934,ACC5018,CUST1018,DEBIT,34151.57,INR,2026-06-08 12:23:08,ATM Withdrawal,PUN006,SUCCESS
TXN100640,ACC5007,CUST1007,DEBIT,54913.74,INR,2026-06-06 11:02:14,Netflix,DEL002,SUCCESS
TXN100195,ACC5018,CUST1018,DEBIT,19201.19,INR,2026-06-02 10:07:00,DMart,PUN006,SUCCESS
TXN101108,ACC5029,CUST1029,CREDIT,76538.55,INR,2026-06-09 02:08:08,Fund Transfer,DEL002,SUCCESS
TXN100576,ACC5023,CUST1023,DEBIT,48266.63,INR,2026-06-05 12:52:15,Uber,HYD004,SUCCESS
TXN100331,ACC5021,CUST1021,CREDIT,39080.49,INR,2026-06-03 09:24:11,Fund Transfer,HYD004,FAILED
TXN100910,ACC5011,CUST1011,CREDIT,75413.85,INR,2026-06-08 20:19:31,Salary Credit,HYD004,FAILED
TXN100111,ACC5028,CUST1028,CREDIT,54235.48,INR,2026-06-01 01:39:47,Interest Credit,DEL002,SUCCESS
TXN100525,ACC5009,CUST1009,CREDIT,37030.46,INR,2026-06-05 05:54:36,Salary Credit,DEL002,SUCCESS
TXN100988,ACC5029,CUST1029,DEBIT,12290.0,INR,2026-06-08 08:23:26,IRCTC,BLR003,PENDING
TXN101053,ACC5014,CUST1014,CREDIT,68130.93,INR,2026-06-09 09:01:41,Fund Transfer,MUM001,FAILED
TXN100821,ACC5021,CUST1021,CREDIT,50149.47,INR,2026-06-07 19:22:59,Interest Credit,CHN005,SUCCESS
TXN100742,ACC5000,CUST1000,CREDIT,58432.21,INR,2026-06-07 10:26:41,Refund,MUM001,SUCCESS
TXN100172,ACC5011,CUST1011,CREDIT,12478.68,INR,2026-06-02 13:33:07,Salary Credit,MUM001,PENDING
TXN100681,ACC5015,CUST1015,CREDIT,64468.28,INR,2026-06-06 07:51:20,Refund,BLR003,SUCCESS
TXN100817,ACC5020,CUST1020,CREDIT,78015.02,INR,2026-06-07 13:53:35,Fund Transfer,BLR003,SUCCESS
TXN100099,ACC5025,CUST1025,CREDIT,42852.49,INR,2026-06-01 00:05:18,Fund Transfer,HYD004,SUCCESS
TXN100226,ACC5027,CUST1027,DEBIT,12065.41,INR,2026-06-02 14:57:32,DMart,HYD004,SUCCESS
TXN100065,ACC5017,CUST1017,CREDIT,52280.07,INR,2026-06-01 00:19:18,Fund Transfer,HYD004,SUCCESS
TXN100686,ACC5016,CUST1016,CREDIT,74109.69,INR,2026-06-06 03:58:05,Refund,PUN006,PENDING
TXN100697,ACC5018,CUST1018,CREDIT,17189.39,INR,2026-06-06 15:08:57,Salary Credit,CHN005,PENDING
TXN100197,ACC5018,CUST1018,CREDIT,38023.23,INR,2026-06-02 23:02:27,Salary Credit,HYD004,SUCCESS
TXN100346,ACC5024,CUST1024,DEBIT,528.47,INR,2026-06-03 04:53:40,DMart,MUM001,SUCCESS
TXN100015,ACC5003,CUST1003,DEBIT,42124.54,INR,2026-06-01 08:47:37,Netflix,CHN005,SUCCESS
TXN100029,ACC5006,CUST1006,DEBIT,50189.88,INR,2026-06-01 06:34:08,BigBasket,CHN005,PENDING
TXN100432,ACC5014,CUST1014,CREDIT,23282.23,INR,2026-06-04 20:38:04,Salary Credit,MUM001,FAILED
TXN100017,ACC5003,CUST1003,DEBIT,47077.08,INR,2026-06-01 21:27:38,Swiggy,HYD004,SUCCESS
TXN101006,ACC5004,CUST1004,CREDIT,40576.68,INR,2026-06-09 16:14:26,Fund Transfer,BLR003,SUCCESS
TXN100205,ACC5021,CUST1021,CREDIT,14765.47,INR,2026-06-02 02:30:28,Interest Credit,BLR003,PENDING
TXN100245,ACC5001,CUST1001,CREDIT,10195.5,INR,2026-06-03 10:42:18,Interest Credit,HYD004,SUCCESS
TXN100384,ACC5003,CUST1003,DEBIT,28090.26,INR,2026-06-04 14:49:43,PVR Cinemas,PUN006,FAILED
TXN100987,ACC5029,CUST1029,DEBIT,12255.4,INR,2026-06-08 01:09:20,BigBasket,PUN006,SUCCESS
TXN100207,ACC5022,CUST1022,CREDIT,7751.08,INR,2026-06-02 02:39:38,Interest Credit,HYD004,FAILED
TXN100786,ACC5011,CUST1011,CREDIT,39938.0,INR,2026-06-07 18:09:27,Refund,CHN005,SUCCESS
TXN100387,ACC5003,CUST1003,CREDIT,45497.36,INR,2026-06-04 14:46:44,Interest Credit,BLR003,SUCCESS
TXN101059,ACC5016,CUST1016,DEBIT,31594.25,INR,2026-06-09 23:52:35,IRCTC,BLR003,PENDING
TXN100050,ACC5012,CUST1012,CREDIT,53505.7,INR,2026-06-01 03:04:56,Fund Transfer,DEL002,PENDING
TXN100005,ACC5001,CUST1001,CREDIT,26758.84,INR,2026-06-01 06:48:21,Interest Credit,MUM001,SUCCESS
TXN100613,ACC5001,CUST1001,DEBIT,72873.58,INR,2026-06-06 17:34:00,Swiggy,MUM001,PENDING
TXN100054,ACC5013,CUST1013,DEBIT,55255.51,INR,2026-06-01 10:50:59,Swiggy,PUN006,SUCCESS
TXN100455,ACC5022,CUST1022,CREDIT,4648.58,INR,2026-06-04 07:57:54,Salary Credit,HYD004,FAILED
TXN100316,ACC5017,CUST1017,DEBIT,9939.23,INR,2026-06-03 13:29:36,PVR Cinemas,CHN005,SUCCESS
TXN100707,ACC5021,CUST1021,CREDIT,17877.25,INR,2026-06-06 00:08:46,Refund,PUN006,SUCCESS
TXN100400,ACC5007,CUST1007,CREDIT,46295.54,INR,2026-06-04 06:52:24,Salary Credit,CHN005,FAILED
TXN100106,ACC5027,CUST1027,CREDIT,82972.01,INR,2026-06-01 18:18:30,Salary Credit,HYD004,SUCCESS
TXN100676,ACC5015,CUST1015,CREDIT,91530.68,INR,2026-06-06 08:14:38,Interest Credit,HYD004,SUCCESS
TXN100734,ACC5029,CUST1029,CREDIT,6148.75,INR,2026-06-06 20:09:44,Salary Credit,MUM001,FAILED
TXN100679,ACC5015,CUST1015,CREDIT,91792.24,INR,2026-06-06 18:30:49,Fund Transfer,BLR003,SUCCESS
TXN100657,ACC5010,CUST1010,DEBIT,39880.67,INR,2026-06-06 03:05:30,DMart,DEL002,PENDING
TXN100536,ACC5011,CUST1011,DEBIT,40120.9,INR,2026-06-05 15:58:42,Electricity Board,CHN005,SUCCESS
TXN101124,ACC5002,CUST1002,DEBIT,66073.91,INR,2026-06-10 11:43:10,IRCTC,CHN005,SUCCESS
TXN100651,ACC5009,CUST1009,DEBIT,69187.39,INR,2026-06-06 16:25:38,BigBasket,PUN006,FAILED
TXN101217,ACC5026,CUST1026,DEBIT,48059.58,INR,2026-06-10 06:50:04,Zomato,DEL002,SUCCESS
TXN100049,ACC5012,CUST1012,DEBIT,25050.06,INR,2026-06-01 04:40:16,Amazon,PUN006,SUCCESS
TXN100714,ACC5024,CUST1024,CREDIT,86393.24,INR,2026-06-06 15:34:14,Interest Credit,HYD004,SUCCESS
TXN100453,ACC5022,CUST1022,DEBIT,159.58,INR,2026-06-04 21:24:54,IRCTC,PUN006,PENDING
TXN100869,ACC5002,CUST1002,CREDIT,59396.98,INR,2026-06-08 14:32:27,Fund Transfer,HYD004,FAILED
TXN100546,ACC5013,CUST1013,CREDIT,41042.9,INR,2026-06-05 15:24:00,Fund Transfer,CHN005,SUCCESS
TXN101195,ACC5021,CUST1021,DEBIT,54680.97,INR,2026-06-10 08:12:54,Uber,MUM001,PENDING
TXN100036,ACC5008,CUST1008,CREDIT,16058.21,INR,2026-06-01 00:24:16,Salary Credit,BLR003,SUCCESS
TXN100732,ACC5028,CUST1028,DEBIT,59196.33,INR,2026-06-06 00:02:37,Reliance Digital,HYD004,PENDING
TXN100222,ACC5026,CUST1026,CREDIT,50964.05,INR,2026-06-02 09:51:50,Refund,DEL002,SUCCESS
TXN100183,ACC5014,CUST1014,DEBIT,26552.18,INR,2026-06-02 21:48:27,Reliance Digital,MUM001,PENDING
TXN101210,ACC5024,CUST1024,CREDIT,43410.25,INR,2026-06-10 10:37:12,Salary Credit,MUM001,SUCCESS
TXN100452,ACC5022,CUST1022,DEBIT,528.02,INR,2026-06-04 13:01:14,Swiggy,BLR003,FAILED
TXN100158,ACC5008,CUST1008,CREDIT,64082.28,INR,2026-06-02 21:16:37,Interest Credit,PUN006,SUCCESS
TXN100280,ACC5010,CUST1010,DEBIT,25011.4,INR,2026-06-03 15:33:29,Netflix,CHN005,SUCCESS
TXN100694,ACC5018,CUST1018,DEBIT,52568.41,INR,2026-06-06 11:23:54,Reliance Digital,BLR003,SUCCESS
TXN100012,ACC5003,CUST1003,DEBIT,24354.99,INR,2026-06-01 01:14:52,Electricity Board,BLR003,SUCCESS
TXN100782,ACC5011,CUST1011,CREDIT,4256.6,INR,2026-06-07 16:19:21,Salary Credit,HYD004,SUCCESS
TXN100688,ACC5017,CUST1017,CREDIT,85372.45,INR,2026-06-06 18:55:17,Fund Transfer,DEL002,SUCCESS
TXN100080,ACC5020,CUST1020,DEBIT,16495.65,INR,2026-06-01 13:31:01,PVR Cinemas,BLR003,SUCCESS
TXN101181,ACC5018,CUST1018,DEBIT,40079.99,INR,2026-06-10 02:19:05,Netflix,PUN006,SUCCESS
TXN100994,ACC5000,CUST1000,DEBIT,34563.83,INR,2026-06-09 02:07:52,Reliance Digital,MUM001,SUCCESS
TXN100760,ACC5005,CUST1005,DEBIT,5836.26,INR,2026-06-07 10:50:30,Netflix,HYD004,SUCCESS
TXN100548,ACC5014,CUST1014,DEBIT,55033.56,INR,2026-06-05 07:44:56,Electricity Board,BLR003,SUCCESS
TXN100128,ACC5001,CUST1001,DEBIT,41335.38,INR,2026-06-02 17:26:05,BigBasket,MUM001,SUCCESS
TXN100302,ACC5015,CUST1015,DEBIT,21377.9,INR,2026-06-03 20:34:33,IRCTC,DEL002,SUCCESS
TXN100182,ACC5014,CUST1014,CREDIT,53077.03,INR,2026-06-02 18:35:35,Refund,PUN006,SUCCESS
TXN100103,ACC5026,CUST1026,DEBIT,36340.68,INR,2026-06-01 23:37:48,Netflix,CHN005,FAILED
TXN100622,ACC5002,CUST1002,CREDIT,50912.7,INR,2026-06-06 04:47:25,Refund,BLR003,FAILED
